id,SAMPLE_ID
482,3
483,20
484,11
485,22
486,11
487,30
488,104
489,19
490,0
491,0
492,3
493,5
494,0
495,0
496,5
497,4
498,1
499,18
500,53
501,7
502,5
503,43
504,51
505,6
506,13
507,24
508,9
509,0
510,1
511,2
512,4
513,4
514,5
515,3
516,12
517,52
518,10
519,0
520,17
521,0
522,1
523,17
524,30
525,55
526,24
527,10
528,5
529,8
530,23
531,0
532,3
533,7
534,10
535,17
536,1
537,7
538,14
539,2
540,6
541,4
542,7
543,8
544,9
545,13
546,25
547,19
548,1
549,15
550,5
551,1
552,4
553,17
554,1
555,0
556,0
557,9
558,22
559,13
560,2
561,32
562,5
563,2
564,12
565,9
566,42
567,2
568,7
569,25
570,10
571,8
572,4
573,1
574,10
575,11
576,4
577,23
578,19
579,3
580,19
581,22
582,16
583,8
584,10
585,2
586,16
587,12
588,6
589,5
590,11
591,6
592,15
593,23
594,10
595,0
596,8
597,23
598,5
599,5
600,3
601,1
602,12
603,24
604,21
605,11
606,16
607,11
608,11
609,10
610,2
611,2
612,3
613,20
614,8
615,22
616,3
617,0
618,1
619,8
620,11
621,28
622,6
623,9
624,30
625,12
626,9
627,1
628,2
629,11
630,6
631,9
632,73
633,31
634,2
635,9
636,30
637,9
638,22
639,13
640,4
641,2
642,0
643,3
644,0
645,10
646,10
647,16
648,29
649,42
650,11
651,7
652,18
653,0
654,0
655,1
656,1
657,17
658,13
659,2
660,9
661,7
662,8
663,26
664,7
665,6
666,20
667,15
668,15
669,6
670,1
671,1
672,2
673,3
674,11
675,11
676,6
677,8
678,9
679,8
680,2
681,0
682,4
683,7
684,5
685,7
686,3
687,3
688,6
689,85
690,6
691,1
692,1
693,23
694,7
695,19
696,23
697,35
698,5
699,3
700,1
701,0
702,3
703,4
704,4
705,0
706,16
707,14
708,12
709,9
710,0
711,15
712,23
713,12
714,9
715,5
716,1
717,3
718,7
719,1
720,0
721,3
722,6
723,9
724,3
725,50
726,63
727,20
728,0
729,11
730,0
731,5
732,1
733,13
734,10
735,50
736,33
737,11
738,3
739,5
740,11
741,0
742,0
743,2
744,9
745,2
746,4
747,20
748,19
749,2
750,2
751,24
752,9
753,23
754,72
755,36
756,58
757,2
758,32
759,22
760,1
761,0
762,4
763,68
764,7
765,1
766,22
767,12
768,18
769,45
770,39
771,1
772,2
773,2
774,4
775,4
776,24
777,27
778,10
779,17
780,5
781,32
782,17
783,5
784,1
785,0
786,0
787,14
788,18
789,29
790,42
791,26
792,9
793,35
794,11
795,10
796,1
797,1
798,7
799,6
800,7
801,11
802,8
803,1
804,9
805,4
806,7
807,10
808,8
809,22
810,19
811,4
812,2
813,0
814,8
815,43
816,35
817,0
818,11
819,4
820,0
821,17
822,50
823,4
824,0
825,10
826,5
827,0
828,2
829,0
830,11
831,16
832,6
833,10
834,40
835,14
836,12
837,22
838,29
839,22
840,4
841,1
842,2
843,26
844,4
845,4
846,10
847,22
848,21
849,4
850,0
851,1
852,35
853,13
854,1
855,0
856,28
857,49
858,5
859,3
860,0
861,1
862,17
863,12
864,1
865,2
866,9
867,15
868,6
869,16
870,14
871,2
872,0
873,4
874,2
875,5
876,3
877,8
878,7
879,7
880,62
881,30
882,0
883,1
884,7
885,2
886,7
887,6
888,11
889,15
890,8
891,20
892,35
893,4
894,9
895,13
896,9
897,2
898,4
899,45
900,24
901,4
902,15
903,25
904,15
905,8
906,2
907,1
908,6
909,9
910,20
911,8
912,11
913,3
914,46
915,22
916,23
917,6
918,5
919,2
920,5
921,32
922,10
923,1
924,0
925,30
926,11
927,14
928,4
929,15
930,3
931,5
932,1
933,6
934,54
935,56
936,6
937,6
938,1
939,7
940,8
941,19
942,16
943,20
944,8
945,1
946,4
947,8
948,7
949,5
950,1
951,10
952,4
953,2
954,3
955,1
956,5
957,1
958,3
959,5
960,7
961,1
962,3
963,10
964,12
965,8
966,8
967,4
968,0
969,7
970,19
971,31
972,11
973,6
974,0
975,1
976,4
977,2
978,3
979,14
980,1
981,1
982,3
983,1
984,1
985,9
986,24
987,10
988,9
989,5
990,1
991,1
992,15
993,5
994,8
995,4
996,9
997,4
998,0
999,27
1000,11
1001,3
1002,2
1003,2
1004,4
1005,2
1006,8
1007,19
1008,5
1009,7
1010,6
1011,1
1012,3
1013,12
1014,2
1015,11
1016,7
1017,48
1018,24
1019,0
1020,6
1021,6
1022,0
1023,0
1024,2
1025,0
1026,5
1027,16
1028,4
1029,2
1030,0
1031,6
1032,12
1033,1
1034,6
1035,4
1036,9
1037,1
1038,6
1039,6
1040,9
1041,35
1042,10
1043,3
1044,29
1045,11
1046,2
1047,2
1048,0
1049,1
1050,13
1051,19
1052,14
1053,16
1054,10
1055,9
1056,4
1057,20
1058,6
1059,10
1060,3
1061,28
1062,1
1063,0
1064,42
1065,30
1066,12
1067,10
1068,26
1069,8
1070,2
1071,24
1072,15
1073,19
1074,17
1075,19
1076,3
1077,6
1078,1
1079,0
1080,1
1081,1
1082,0
1083,2
1084,5
1085,3
1086,17
1087,11
1088,10
1089,8
1090,9
1091,5
1092,17
1093,15
1094,8
1095,10
1096,4
1097,27
1098,8
1099,12
1100,33
1101,19
1102,8
1103,2
1104,12
1105,27
1106,12
1107,36
1108,16
1109,5
1110,7
1111,1
1112,12
1113,26
1114,14
1115,6
1116,2
1117,1
1118,0
1119,2
1120,3
1121,0
1122,8
1123,26
1124,16
1125,5
1126,8
1127,2
1128,33
1129,6
1130,12
1131,3
1132,7
1133,13
1134,6
1135,19
1136,5
1137,10
1138,15
1139,33
1140,13
1141,6
1142,18
1143,4
1144,3
1145,12
1146,18
1147,23
1148,20
1149,13
1150,18
1151,13
1152,3
1153,26
1154,2
1155,39
1156,19
1157,44
1158,18
1159,0
1160,17
1161,13
1162,0
1163,6
1164,2
1165,0
1166,0
1167,0
1168,6
1169,3
1170,24
1171,11
1172,8
1173,16
1174,8
1175,14
1176,42
1177,3
1178,4
1179,17
1180,47
1181,45
1182,4
1183,19
1184,64
1185,4
1186,29
1187,3
1188,0
1189,39
1190,4
1191,13
1192,10
1193,11
1194,45
1195,20
1196,3
1197,15
1198,48
1199,51
1200,25
1201,16
1202,14
1203,2
1204,6
1205,0
1206,17
1207,14
1208,3
1209,2
1210,7
1211,6
1212,0
1213,2
1214,0
1215,23
1216,11
1217,27
1218,11
1219,32
1220,65
1221,37
1222,68
1223,49
1224,4
1225,22
1226,22
1227,0
1228,6
1229,2
1230,4
1231,0
1232,30
1233,20
1234,11
1235,9
1236,28
1237,39
1238,9
1239,14
1240,56
1241,20
1242,3
1243,6
1244,2
1245,5
1246,11
1247,0
1248,8
1249,2
1250,2
1251,6
1252,52
1253,11
1254,6
1255,29
1256,17
1257,10
1258,2
1259,12
1260,20
1261,4
1262,1
1263,3
1264,0
1265,3
1266,1
1267,4
1268,2
1269,13
1270,10
1271,11
1272,11
1273,0
1274,5
1275,14
1276,2
1277,0
1278,1
1279,2
1280,4
1281,7
1282,1
1283,1
1284,4
1285,5
1286,5
1287,2
1288,5
1289,5
1290,0
1291,1
1292,16
1293,2
1294,22
1295,9
1296,15
1297,32
1298,5
1299,3
1300,7
1301,10
1302,23
1303,4
1304,5
1305,6
1306,35
1307,15
1308,26
1309,21
1310,5
1311,8
1312,1
1313,10
1314,15
1315,6
1316,1
1317,3
1318,6
1319,6
1320,15
1321,19
1322,2
1323,1
1324,6
1325,16
1326,6
1327,7
1328,13
1329,23
1330,3
1331,1
1332,0
1333,1
1334,8
1335,1
1336,1
1337,2
1338,6
1339,7
1340,6
1341,31
1342,27
1343,8
1344,3
1345,11
1346,21
1347,2
1348,19
1349,20
1350,13
1351,34
1352,8
1353,30
1354,1
1355,8
1356,6
1357,5
1358,10
1359,19
1360,2
1361,7
1362,37
1363,15
1364,17
1365,14
1366,8
1367,6
1368,0
1369,0
1370,3
1371,16
1372,7
1373,8
1374,32
1375,0
1376,0
1377,14
1378,19
1379,30
1380,17
1381,14
1382,31
1383,22
1384,27
1385,15
1386,1
1387,10
1388,34
1389,3
1390,3
1391,0
1392,0
1393,8
1394,2
1395,0
1396,5
1397,16
1398,5
1399,3
1400,4
1401,4
1402,7
1403,0
1404,0
1405,2
1406,0
1407,1
1408,4
1409,11
1410,3
1411,4
1412,4
1413,8
1414,7
1415,2
1416,5
1417,1
1418,6
1419,0
1420,4
1421,5
1422,5
1423,8
1424,8
1425,6
1426,5
1427,13
1428,12
1429,8
1430,1
1431,17
1432,7
1433,3
1434,7
1435,5
1436,6
1437,0
1438,0
1439,7
1440,3
1441,4
1442,7
1443,2
1444,5
1445,2
1446,18
1447,10
1448,9
1449,8
1450,5
1451,2
1452,3
1453,0
1454,0
1455,17
1456,18
1457,2
1458,9
1459,5
1460,2
1461,0
1462,0
1463,8
1464,1
1465,7
1466,3
1467,3
1468,4
1469,0
1470,0
1471,1
1472,3
1473,6
1474,2
1475,6
1476,6
1477,10
1478,9
1479,0
1480,6
1481,1
1482,6
1483,0
1484,0
1485,0
1486,8
1487,4
1488,19
1489,2
1490,0
1491,7
1492,4
1493,0
1494,4
1495,1
1496,6
1497,0
1498,2
1499,2
1500,10
1501,6
1502,0
1503,3
1504,9
1505,1
1506,1
1507,2
1508,6
1509,2
1510,1
1511,14
1512,6
1513,3
1514,1
1515,23
1516,0
1517,15
1518,1
1519,7
1520,2
1521,0
1522,4
1523,14
1524,14
1525,13
1526,0
1527,1
1528,3
1529,0
1530,4
1531,4
1532,4
1533,0
1534,3
1535,0
1536,0
1537,0
1538,2
1539,1
1540,0
1541,2
1542,4
1543,0
1544,8
1545,5
1546,2
1547,0
1548,9
1549,0
1550,1
1551,2
1552,27
1553,2
1554,13
1555,12
1556,21
1557,21
1558,34
1559,27
1560,1
1561,3
1562,2
1563,0
1564,5
1565,1
1566,0
1567,2
1568,2
1569,0
1570,0
1571,8
1572,0
1573,0
1574,0
1575,0
1576,3
1577,3
1578,7
1579,1
1580,3
1581,0
1582,0
1583,0
1584,0
1585,7
1586,7
1587,13
1588,9
1589,6
1590,3
1591,0
1592,6
1593,0
1594,3
1595,13
1596,8
1597,4
1598,9
1599,11
1600,14
1601,23
1602,23
1603,3
1604,4
1605,4
1606,27
1607,1
1608,7
1609,5
1610,5
1611,4
1612,3
1613,6
1614,10
1615,2
1616,16
1617,0
1618,1
1619,2
1620,2
1621,22
1622,102
1623,4
1624,0
1625,0
1626,0
1627,4
1628,11
1629,0
1630,0
1631,0
1632,9
1633,3
1634,3
1635,19
1636,4
1637,0
1638,0
1639,0
1640,3
1641,0
1642,4
1643,2
1644,4
1645,0
1646,10
1647,3
1648,5
1649,26
1650,4
1651,8
1652,7
1653,11
1654,33
1655,4
1656,78
1657,50
1658,0
1659,0
1660,8
1661,29
1662,8
1663,7
1664,0
1665,0
1666,1
1667,7
1668,1
1669,6
1670,6
1671,1
1672,0
1673,0
1674,2
1675,1
1676,2
1677,6
1678,0
1679,4
1680,1
1681,3
1682,4
1683,11
1684,0
1685,2
1686,9
1687,8
1688,0
1689,9
1690,3
1691,4
1692,7
1693,2
1694,0
1695,2
1696,7
1697,0
1698,1
1699,7
1700,54
1701,11
1702,15
1703,1
1704,3
1705,1
1706,5
1707,20
1708,5
1709,11
1710,2
1711,1
1712,9
1713,10
1714,0
1715,5
1716,5
1717,16
1718,0
1719,3
1720,0
1721,0
1722,0
1723,2
1724,9
1725,18
1726,5
1727,22
1728,0
1729,0
1730,0
1731,3
1732,2
1733,3
1734,13
1735,1
1736,0
1737,0
1738,3
1739,1
1740,0
1741,1
1742,6
1743,0
1744,1
1745,6
1746,2
1747,4
1748,1
1749,2
1750,0
1751,1
1752,1
1753,17
1754,3
1755,0
1756,3
1757,0
1758,0
1759,5
1760,0
1761,0
1762,11
1763,6
1764,3
1765,2
1766,3
1767,2
1768,3
1769,3
1770,2
1771,2
1772,0
1773,1
1774,35
1775,4
1776,6
1777,20
1778,37
1779,18
1780,6
1781,3
1782,1
1783,2
1784,0
1785,0
1786,8
1787,15
1788,1
1789,2
1790,4
1791,29
1792,6
1793,3
1794,0
1795,16
1796,2
1797,14
1798,23
1799,0
1800,0
1801,2
1802,1
1803,3
1804,6
1805,6
1806,31
1807,11
1808,5
1809,1
1810,1
1811,2
1812,3
1813,11
1814,8
1815,3
1816,3
1817,8
1818,25
1819,25
1820,8
1821,2
1822,17
1823,35
1824,4
1825,0
1826,4
1827,1
1828,19
1829,6
1830,2
1831,1
1832,0
1833,1
1834,1
1835,5
1836,2
1837,0
1838,1
1839,1
1840,0
1841,0
1842,0
1843,0
1844,5
1845,6
1846,4
1847,5
1848,20
1849,0
1850,0
1851,0
1852,5
1853,5
1854,3
1855,2
1856,0
1857,12
1858,1
1859,5
1860,4
1861,13
1862,4
1863,0
1864,3
1865,2
1866,0
1867,2
1868,3
1869,2
1870,2
1871,8
1872,6
1873,0
1874,5
1875,4
1876,1
1877,0
1878,0
1879,2
1880,13
1881,8
1882,3
1883,4
1884,8
1885,0
1886,0
1887,0
1888,0
1889,1
1890,0
1891,5
1892,2
1893,1
1894,0
1895,5
1896,1
1897,6
1898,5
1899,1
1900,1
1901,10
1902,3
1903,0
1904,0
1905,1
1906,2
1907,0
1908,3
1909,6
1910,4
1911,7
1912,8
1913,10
1914,0
1915,0
1916,2
1917,1
1918,0
1919,1
1920,2
1921,0
1922,0
1923,5
1924,0
1925,2
1926,5
1927,4
1928,6
1929,1
1930,2
1931,1
1932,2
1933,1
1934,1
1935,2
1936,2
1937,1
1938,13
1939,15
1940,2
1941,0
1942,2
1943,8
1944,1
1945,4
1946,0
1947,0
1948,2
1949,4
1950,10
1951,9
1952,4
1953,6
1954,11
1955,3
1956,15
1957,20
1958,1
1959,1
1960,4
1961,0
1962,0
1963,27
1964,10
1965,19
1966,8
1967,1
1968,1
1969,0
1970,0
1971,5
1972,28
1973,12
1974,9
1975,2
1976,7
1977,1
1978,0
1979,0
1980,0
1981,0
1982,6
1983,3
1984,0
1985,0
1986,3
1987,2
1988,0
1989,0
1990,2
1991,1
1992,17
1993,0
1994,1
1995,5
1996,2
1997,3
1998,12
1999,3
2000,4
2001,1
2002,0
2003,3
2004,3
2005,3
2006,15
2007,7
2008,7
2009,62
2010,16
2011,13
2012,14
2013,13
2014,2
2015,0
2016,4
2017,1
2018,1
2019,4
2020,8
2021,14
2022,13
2023,12
2024,43
2025,1
2026,2
2027,11
2028,5
2029,6
2030,9
2031,11
2032,1
2033,2
2034,0
2035,24
2036,9
2037,2
2038,10
2039,6
2040,2
2041,3
2042,3
2043,3
2044,0
2045,4
2046,3
2047,2
2048,3
2049,4
2050,0
2051,5
2052,8
2053,9
2054,0
2055,3
2056,5
2057,10
2058,3
2059,0
2060,0
2061,8
2062,1
2063,1
2064,3
2065,4
2066,8
2067,11
2068,11
2069,2
2070,0
2071,0
2072,6
2073,0
2074,5
2075,9
2076,6
2077,6
2078,0
2079,2
2080,2
2081,6
2082,0
2083,5
2084,6
2085,17
2086,12
2087,7
2088,9
2089,14
2090,7
2091,3
2092,4
2093,0
2094,13
2095,16
2096,4
2097,3
2098,7
2099,1
2100,4
2101,2
2102,0
2103,1
2104,0
2105,15
2106,1
2107,3
2108,1
2109,3
2110,2
2111,3
2112,1
2113,1
2114,8
2115,7
2116,0
2117,0
2118,1
2119,1
2120,9
2121,3
2122,5
2123,10
2124,2
2125,3
2126,2
2127,0
2128,4
2129,0
2130,0
2131,0
2132,2
2133,5
2134,12
2135,2
2136,5
2137,1
2138,1
2139,9
2140,1
2141,0
2142,2
2143,0
2144,1
2145,0
2146,3
2147,1
2148,7
2149,9
2150,11
2151,13
2152,0
2153,0
2154,5
2155,0
2156,2
2157,5
2158,22
2159,19
2160,21
2161,0
2162,17
2163,12
2164,9
2165,31
2166,11
2167,7
2168,2
2169,11
2170,5
2171,0
2172,4
2173,5
2174,1
2175,7
2176,6
2177,10
2178,4
2179,0
2180,11
2181,10
2182,3
2183,0
2184,2
2185,4
2186,4
2187,2
2188,0
2189,1
2190,8
2191,1
2192,2
2193,4
2194,0
2195,0
2196,2
2197,2
2198,7
2199,2
2200,11
2201,1
2202,1
2203,1
2204,3
2205,0
2206,4
2207,7
2208,8
2209,8
2210,5
2211,2
2212,0
2213,0
2214,2
2215,19
2216,1
2217,2
2218,7
2219,5
2220,0
2221,1
2222,6
2223,4
2224,6
2225,0
2226,3
2227,17
2228,0
2229,9
2230,2
2231,2
2232,0
2233,0
2234,2
2235,3
2236,1
2237,1
2238,0
2239,1
2240,0
2241,3
2242,2
2243,10
2244,4
2245,4
2246,14
2247,14
2248,14
2249,4
2250,25
2251,8
2252,13
2253,28
2254,7
2255,2
2256,2
2257,1
2258,4
2259,15
2260,6
2261,17
2262,16
2263,20
2264,8
2265,2
2266,15
2267,15
2268,0
2269,5
2270,7
2271,3
2272,48
2273,13
2274,11
2275,9
2276,6
2277,10
2278,4
2279,4
2280,8
2281,5
2282,2
2283,15
2284,8
2285,9
2286,2
2287,13
2288,29
2289,4
2290,7
2291,3
2292,10
2293,21
2294,1
2295,0
2296,1
2297,3
2298,15
2299,4
2300,3
2301,12
2302,1
2303,2
2304,1
2305,0
2306,3
2307,6
2308,5
2309,3
2310,0
2311,0
2312,13
2313,0
2314,0
2315,3
2316,2
2317,0
2318,1
2319,6
2320,2
2321,0
2322,1
2323,6
2324,0
2325,1
2326,1
2327,8
2328,0
2329,2
2330,6
2331,6
2332,5
2333,0
2334,10
2335,4
2336,5
2337,0
2338,1
2339,0
2340,1
2341,3
2342,4
2343,0
2344,1
2345,0
2346,0
2347,0
2348,3
2349,4
2350,2
2351,4
2352,2
2353,6
2354,2
2355,0
2356,11
2357,3
2358,0
2359,4
2360,7
2361,8
2362,2
2363,9
2364,1
2365,0
2366,0
2367,9
2368,10
2369,0
2370,4
2371,4
2372,1
2373,0
2374,4
2375,1
2376,2
2377,1
2378,11
2379,1
2380,2
2381,1
2382,0
2383,18
2384,11
2385,0
2386,0
2387,4
2388,0
2389,0
2390,0
2391,2
2392,2
2393,2
2394,4
2395,1
2396,3
2397,12
2398,2
2399,2
2400,1
2401,0
2402,1
2403,0
2404,0
2405,1
2406,0
2407,0
2408,2
2409,0
2410,0
2411,3
2412,6
2413,1
2414,1
2415,1
2416,0
2417,7
2418,1
2419,1
2420,8
2421,0
2422,2
2423,11
2424,0
2425,0
2426,6
2427,1
2428,1
2429,5
2430,2
2431,1
2432,0
2433,3
2434,20
2435,22
2436,20
2437,7
2438,0
2439,4
2440,0
2441,0
2442,2
2443,3
2444,0
2445,6
2446,4
2447,5
2448,2
2449,0
2450,0
2451,1
2452,2
2453,10
2454,1
2455,2
2456,0
2457,0
2458,0
2459,2
2460,1
2461,20
2462,11
2463,65
2464,17
2465,30
2466,14
2467,7
2468,6
2469,14
2470,7
2471,24
2472,29
2473,14
2474,3
2475,10
2476,8
2477,15
2478,4
2479,13
2480,12
2481,5
2482,8
2483,11
2484,7
2485,2
2486,6
2487,3
2488,2
2489,7
2490,0
2491,0
2492,6
2493,3
2494,13
2495,0
2496,24
2497,5
2498,0
2499,9
2500,4
2501,6
2502,5
2503,4
2504,1
2505,0
2506,2
2507,6
2508,10
2509,11
2510,4
2511,4
2512,3
2513,3
2514,1
2515,8
2516,4
2517,3
2518,3
2519,4
2520,1
2521,28
2522,6
2523,15
2524,10
2525,9
2526,3
2527,0
2528,2
2529,16
2530,1
2531,28
2532,16
2533,9
2534,2
2535,21
2536,2
2537,8
2538,2
2539,1
2540,0
2541,5
2542,16
2543,9
2544,29
2545,8
2546,22
2547,2
2548,3
2549,5
2550,8
2551,14
2552,33
2553,31
2554,7
2555,15
2556,18
2557,19
2558,18
2559,2
2560,23
2561,27
2562,31
2563,49
2564,1
2565,1
2566,7
2567,3
2568,32
2569,26
2570,2
2571,4
2572,3
2573,2
2574,4
2575,18
2576,1
2577,6
2578,9
2579,24
2580,11
2581,24
2582,0
2583,18
2584,1
2585,3
2586,0
2587,21
2588,62
2589,55
2590,17
2591,45
2592,28
2593,24
2594,3
2595,0
2596,3
2597,12
2598,32
2599,20
2600,3
2601,5
2602,7
2603,20
2604,7
2605,8
2606,3
2607,4
2608,1
2609,1
2610,6
2611,0
2612,0
2613,6
2614,7
2615,4
2616,2
2617,11
2618,4
2619,3
2620,0
2621,10
2622,6
2623,18
2624,20
2625,19
2626,3
2627,29
2628,4
2629,25
2630,53
2631,50
2632,11
2633,1
2634,1
2635,1
2636,3
2637,4
2638,4
2639,25
2640,8
2641,3
2642,3
2643,31
2644,22
2645,4
2646,0
2647,21
2648,6
2649,37
2650,12
2651,4
2652,3
2653,11
2654,4
2655,1
2656,7
2657,1
2658,13
2659,4
2660,0
2661,0
2662,5
2663,3
2664,5
2665,15
2666,11
2667,38
2668,21
2669,2
2670,10
2671,12
2672,0
2673,0
2674,5
2675,0
2676,0
2677,6
2678,13
2679,16
2680,5
2681,5
2682,5
2683,11
2684,0
2685,22
2686,16
2687,19
2688,2
2689,1
2690,17
2691,29
2692,10
2693,1
2694,13
2695,35
2696,18
2697,24
2698,9
2699,2
2700,5
2701,28
2702,25
2703,6
2704,12
2705,13
2706,28
2707,5
2708,0
2709,11
2710,11
2711,3
2712,8
2713,27
2714,5
2715,9
2716,5
2717,1
2718,0
2719,3
2720,2
2721,31
2722,6
2723,8
2724,12
2725,4
2726,1
2727,9
2728,10
2729,0
2730,3
2731,8
2732,1
2733,8
2734,4
2735,2
2736,0
2737,11
2738,13
2739,56
2740,13
2741,10
2742,2
2743,3
2744,10
2745,1
2746,0
2747,1
2748,5
2749,10
2750,27
2751,38
2752,28
2753,18
2754,10
2755,3
2756,21
2757,11
2758,2
2759,3
2760,7
2761,0
2762,1
2763,1
2764,1
2765,8
2766,20
2767,14
2768,0
2769,0
2770,0
2771,15
2772,12
2773,8
2774,4
2775,31
2776,10
2777,6
2778,6
2779,1
2780,2
2781,5
2782,20
2783,8
2784,0
2785,3
2786,10
2787,25
2788,27
2789,14
2790,2
2791,4
2792,0
2793,1
2794,0
2795,11
2796,0
2797,1
2798,15
2799,10
2800,4
2801,2
2802,0
2803,12
2804,11
2805,11
2806,2
2807,16
2808,55
2809,8
2810,7
2811,3
2812,5
2813,11
2814,6
2815,18
2816,7
2817,6
2818,13
2819,8
2820,5
2821,8
2822,14
2823,33
2824,11
2825,1
2826,0
2827,36
2828,19
2829,0
2830,6
2831,18
2832,11
2833,21
2834,2
2835,0
2836,0
2837,0
2838,3
2839,5
2840,8
2841,50
2842,29
2843,12
2844,0
2845,5
2846,0
2847,2
2848,9
2849,24
2850,10
2851,11
2852,6
2853,0
2854,6
2855,3
2856,7
2857,2
2858,24
2859,0
2860,35
2861,19
2862,2
2863,0
2864,1
2865,3
2866,3
2867,5
2868,6
2869,13
2870,6
2871,7
2872,23
2873,4
2874,1
2875,24
2876,4
2877,0
2878,14
2879,6
2880,6
2881,9
2882,8
2883,2
2884,11
2885,10
2886,5
2887,1
2888,3
2889,61
2890,2
2891,3
2892,16
2893,3
2894,6
2895,2
2896,6
2897,22
2898,24
2899,12
2900,8
2901,5
2902,19
2903,9
2904,9
2905,9
2906,7
2907,26
2908,5
2909,25
2910,26
2911,4
2912,0
2913,2
2914,33
2915,32
2916,7
2917,21
2918,10
2919,3
2920,13
2921,17
2922,31
2923,21
2924,0
2925,43
2926,43
2927,78
2928,14
2929,4
2930,14
2931,11
2932,4
2933,26
2934,1
2935,1
2936,1
2937,8
2938,10
2939,7
2940,10
2941,2
2942,7
2943,2
2944,9
2945,6
2946,15
2947,19
2948,4
2949,15
2950,15
2951,13
2952,9
2953,20
2954,37
2955,31
2956,18
2957,44
2958,44
2959,61
2960,12
2961,28
2962,0
2963,6
2964,2
2965,9
2966,4
2967,18
2968,18
2969,3
2970,19
2971,11
2972,6
2973,9
2974,9
2975,8
2976,11
2977,4
2978,7
2979,6
2980,44
2981,9
2982,13
2983,22
2984,2
2985,8
2986,0
2987,7
2988,1
2989,10
2990,5
2991,27
2992,5
2993,3
2994,4
